code,name,state,lat,lon,lat_raw,lon_raw,elevation_ft,mag_var,certification,utc_offset,has_fuel,fuel_types,avgas,mogas,jet_a1,jet_b,f34,fsii,jetplus,fuel_caveat,fuel_source,payment_methods,pay_carnet,pay_credit,pay_eftpos,pay_cash,pay_account,pay_app,pay_fuelcard,controlled,airspace_class,ctaf,frequencies,runway_count,runway_summary,handling_raw
YNTN,NORMANTON,QLD,-17.685,141.070278,174106S,1410413E,73,5 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, EFTPOS, Cash, App, Fuel card",True,True,True,True,False,True,True,False,,126.7,FIA 118.6,1,14/32,"6
World Fuel Services (WFS): H24 AVGAS bowser WFS cardswipe and
credit card (via smartphone APP). AVGAS and JET A1 tankers. WFS
Carnet card, EFTPOS and cash. 0800-1700 Local MON-FRI AH by
2arrangement. Call-out fee applies. 90MIN PN. PH: 07 4745 1615 or
3
0474 073 734 (H24). Email: wfsnormanton@gmail.com."
YNUB,NULLARBOR MOTEL,SA,-31.441111,130.902222,312628S,1305408E,220,4 E,UNCR,+9:30,1,"AVGAS, MOGAS",True,1,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 132.7; CTAF 126.7,0,,"Nullarbor Motel: HJ. Phone 08 8625 6271, fax 08 8625 6261. AVGAS, O125."
YNUL,NULLAGINE,WA,-21.912778,120.198611,215446S,1201155E,1251,1 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 128.15; CTAF 126.7,1,"14/32 1620M Natural, Sand",
YNUM,NUMBULWAR,,-14.271667,135.716667,141618S,1354300E,31,,,,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.2,1,15/33 Sealed,
YNWN,NEWMAN,WA,-23.417778,119.802778,232504S,1194810E,1724,,,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,122.0,FIA 123.4,1,05/23,"AIR BP: AVGAS, JET A1. 2300-1100 and JO service fee applies AH. Phone/Fax 08 9177 8907,
0438 920 048. H24 Cardswipe bowser for AVGAS and JET A1.
General
AD OPR does not provide ACFT marshalling. All requests should be directed to a FBO or RPT
Airline."
YNYN,NYNGAN,NSW,-31.551111,147.202778,313304S,1471210E,569,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Account, App",False,False,False,False,True,True,False,False,,126.7,FIA 123.9; CTAF 126.7,2,05/23 ; 18/36 Grass,"Fuel supplied by IOR Aviation Pty Ltd. JET A1 and AVGAS 100LL AVBL H24 self-serve bowser.
Payment method via IOR Aviation tag for account holders or via the Fuelcharge APP.
PH 1300 457 467."
YOAS,THE OAKS,NSW,-34.083889,150.560278,340502S,1503337E,880,13 E,UNCR,+10,True,"AVGAS, MOGAS",True,True,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.55,2,18R/36L 900M Grass; 18L/36R 800M Grass,"Nearest AVGAS: Camden AD (YSCN, 7NM ENE).
36L 36R Nearest MOGAS: BP Service Station, 38 John St, The Oaks (2KM FM airfield)."
YOAY,OAKY CREEK,QLD,-23.059722,148.494722,230335S,1482941E,581,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.3; CTAF 126.7,1,"15/33 1499M Sealed, Bitumen",
YOCA,OCHRE ARCH,NSW,-33.755833,148.012778,334521S,1480046E,1059,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 135.25; CTAF 126.7,1,08/26 770M Grass,Nil fuel on site. Nearest fuel at YCWR Cowra 32NM 24HR and YYNG Young 32NM.
YOEH,ORANGE EAST HELIPORT,NSW,-33.317222,149.148056,331902S,1490853E,2828,12 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,119.0,FIA 135.25,0,,"Helicruz - AVGAS, JET A1. V, MC, AMEX. Prior notification required for fuel."
YOEN,OENPELLI,NT,-12.325278,133.005556,121931S,1330020E,30,2 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.1,1,12/30 Sealed,
YOLA,COLAC,VIC,-38.286389,143.679722,381711S,1434047E,450,11 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Account, App",False,False,False,False,True,True,False,False,,126.7,FIA 126.8; CTAF 126.7,2,09/27 880M Sealed; 18/36 600M Grass,"Colac Aero Club: Email: enquiries@colacaeroclub.com.au
Fuel supplied by IOR Aviation Pty Ltd. JET A1 and AVGAS 100LL AVBL H24 self-serve bowser.
Payment method via IOR Aviation tag for account holders or via the Fuelcharge APP.
PH: 1300 457 467."
YOLD,OLYMPIC DAM,SA,-30.485,136.876667,302906S,1365236E,344,7 E,CERT,+9:30,True,JET A1,False,False,True,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,126.6,FIA 122.0,1,07/25 Grooved,AIR BP: Phone 0407 856 097. JET A1 self-service or overwing only. Carnet Card.
YOLW,ONSLOW,WA,-21.668333,115.113056,214006S,1150647E,23,0 E,CERT,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,126.6,FIA 122.4,1,03/21 Grooved,"358° 1.8NM Skyfuel: JET A1 tanker service AVBL by arrangement. 2HR PN. Card
Onslow
C activated self serve. H24 JET A1 pump also AVBL, MC, V and Skyfuel card.
Phone: 0448 562 151, Email: skyfuelonslow@gmail.com,
Website: www.skyfuel.com.au for site details.
World Fuel Services H24 AVGAS bowser, WFS carnet card, V and MC via
Compac Pay smartphone APP. Phone 0459 604 281.
Ground handling services by arrangement - Minres Air.
Phone: 0472 848 989, 0459 311 421. Email: onslow.airport@mrl.com.au."
YOOD,OODNADATTA,SA,-27.56,135.445,273336S,1352642E,386,5 E,UNCR,+9:30,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.7; CTAF 126.7,2,04/22 Gravel; 13/31 Sealed,"Oodnadatta Roadhouse PH 08 8670 7822, Fax 08 8670 7831,
email: pinkroadhouse@bigpond.com. AVGAS (drums)."
YOOM,MOOMBA,SA,-28.099444,140.196944,280558S,1401149E,143,7 E,CERT,+9:30,True,JET A1,False,False,True,False,False,False,False,False,handling_section,Account,False,False,False,False,True,False,False,False,,126.7,FIA 119.5,1,12/30,"Sodexo refuelling: Phone 0491 970 912. AVBL HJ. JET A1 only.
Refuelling: PH 08 8678 4107 AVBL H24. Account holders only."
YORB,ORBOST,VIC,-37.790278,148.609722,374725S,1483635E,94,14 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.0,1,07/25,
YORG,ORANGE,NSW,-33.378056,149.125556,332241S,1490732E,3112,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Cash",False,True,False,True,False,False,False,False,,119.0,FIA 135.25,2,04/22 Clay; 11/29,"BJM International Ferry Service: AVGAS and JET A1, 24HR credit card bowser located TWY C.
PH 0414 247 999 or 0415 247 999.
Aero Refuellers: AVGAS and JET A1, 24HR self serve bowsers accept Aero Refuellers card,
V and MC. JET A1 by tanker H24 1HR PN. AH call out fees apply. PH 0456 670 267.
Orange HEL fuel tanker, JET A1 by tanker, call out fees apply for AH and weekend, 1HR PN. PH
0438 270 370, 0438 270 374. Cash and credit card accepted."
YORR,ORROROO,SA,-32.791667,138.666667,324730S,1384000E,1354,8 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.9; CTAF 126.7,0,,
YOSB,OSBORNE MINE,QLD,-22.081667,140.556667,220454S,1403324E,935,6 E,CERT,+10,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.95,1,12/30,JET A1 by prior arrangement with AD Manager.
YPAC,PACIFIC HAVEN,QLD,-25.236667,152.543333,251412S,1523236E,30,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.1; CTAF 126.7,1,02/20 1000M Sealed,
YPAD,ADELAIDE,SA,-34.945,138.530556,345642S,1383150E,20,8 E,CERT,+9:30,True,"AVGAS, JET A1, FSII, JETPLUS",True,False,True,False,False,True,True,False,handling_section,"Carnet, Credit card, Account, Fuel card",True,True,False,False,True,False,True,True,,,ACD 126.1; APP/DEP 118.2/124.2/128.6; ATIS 116.4/134.5; SMC 121.7; TWR 120.5,2,05/23 Grooved; 12/30 Grooved,"AIR BP: 1830-1330 UTC. Phone 08 8234 4677, Mobile 0410 566 059, Fax 08 8234 3617.
AH 45MIN PN. AVGAS, JET A1 and JET/FSII. BP Carnet Card, Sterling Card or Account only.
MOBIL: H24. PH 08 8234 4844, Fax 08 8234 4741, Mobile 0418 121 221, JET A1 only. Mobil
account, World Fuel Services, UVair cards and authorisations accepted.
Viva Energy Australia: H24. Mobile 0447 238 327. JET A1, AVGAS and JetPlus. Fuel2Sky Carnet
Cards or Credit Cards (VISA and MasterCard only).
General
The AD OPR does not provide ACFT marshalling services. All requests for ACFT marshalling
should be directed to the Airlines or a FBO."
YPAG,PORT AUGUSTA,SA,-32.506944,137.716667,323025S,1374300E,56,7 E,CERT,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,False,,126.9,FIA 123.9,1,15/33,"Flying Fuels: 24HR carnet card and credit card swipe bowsers; AVGAS and JET A1.
Others; call out fee applies. Phone 0429 695 728 if unanswered call
0412 602 447. EMERG SDBY PWR AVBL for fuel depot."
YPAM,PALM ISLAND,QLD,-18.755278,146.581389,184519S,1463453E,30,7 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.55; FIA 126.8,1,14/32 Sealed,Terminal with WC and disability compliance.
YPAY,PAPUNYA,NT,-23.241111,131.906944,231428S,1315425E,2035,4 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 119.8; CTAF 126.7,0,,
YPBH,PETERBOROUGH/GREAT OCEAN ROAD,VIC,-38.606667,142.906111,383624S,1425422E,111,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.1,FIA 125.8; CTAF 127.1,1,08/26,"AVGAS and JET A1 AVBL. PN required, PH AD OPR. Call-out fee applies."
YPBO,PARABURDOO,WA,-23.171111,117.745278,231016S,1174443E,1406,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, Fuel card",True,True,False,False,False,False,True,False,,126.8,FIA 125.7,1,06/24 Grooved,"Viva Energy Aviation: Aviation Components 2230-1030 UTC DLY. AH 45MIN PN (call-out fee
applies). PH 0417 640 012, JET A1. Fuel2Sky Carnet Cards or credit cards (V and MC).
Northwest Aviation Services - Ground Handling Services PH 0419 121 905."
YPCC,COCOS (KEELING) ISLANDS,,-12.188611,96.830556,121119S,0964950E,10,2 W,CERT,,True,JET A1,False,False,True,False,False,False,False,False,handling_section,Fuel card,False,False,False,False,False,False,True,False,,118.1,,1,15/33,"VIVA Energy H24 DLY. 36HR PN for refuelling. PH 08 9162 6742 or Fax 08 9162 6682. Email:
cocos-operations-f@vivaenergy.com.au. JET A1. VIVA Energy Fuel2Sky card, World Fuel Services
card or fuel release, UVair card or fuel release.
Altitude: FBO services and VIP services. H24. Facilitation of Customs/Quarantine/Airport permits.
Email: cck.operations@ciremovals.com.au PH 0407 474 968. VHF 129.25 Callsign ‘Cocos
Operations’."
YPCE,POONCARIE,NSW,-33.373056,142.585,332223S,1423506E,154,9 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1,1,06/24 Gravel,
YPDN,DARWIN,NT,-12.414722,130.876667,122453S,1305236E,103,2 E,,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,127.1,FIA 118.15; ACD 126.8; APP 125.2; APP 134.1; ATIS 128.25; DEP 123.0; TWR 133.1,2,"11/29 Grooved, Concrete; 18/36","Civil Airport
AIR BP/SHELL JET A1 (Air Transport APN), Hydrant Bays 1 to 8, 21 to 25: H24.
Phone 08 8945 2655, 0458 093 833. AH 0458 093 833, 0410 060 730.
Viva Energy Australia Pty Ltd: JET A1 Tanker Refuelling H24 (Air Transport, HEL and GA Aprons,
excluding Western GA): Phone 0409 889 236, Office 08 9194 7701 (0800-1600 Local MON-FRI).
AVGAS Tanker Refuelling 0500-1600 Local (Air Transport, HEL and GA Aprons, excluding Western
GA): Phone 0438 450 038.
Viva and BP AVGAS Bowser H24 Northern GA Apron. Enquiries 0530-1700 Local 0438 450 038,
1700-0530 Local 0409 889 236.
MIL air movements/base duty crew AVBL 2030-1030 UTC, OT 72HR PN, subject to Air Base
Executive approval. CTC ABOC PH: 08 8923 8888, email: dar.abcp@defence.gov.au.
Jet Aviation Australia – FBO Services H24 Civil and MIL ACFT. Phone OPS H24 +61 466 026 706.
Email: drwfbo@jetaviation.com VHF 135.95 CS ‘Jet Aviation’.
Pearl Flight Centre – Full FBO services, fuel sales and VIP facilities. MEDEVAC, Customs,
Immigration and Biosecurity services AVBL H24 with 2HR PN for Civil and MIL ACFT. Short/long-
term hangarage (subject to availability) and apron PRKG AVBL on private apron, direct ACFT and
vehicle access. Apron and hangar are located off TWY U2.
H24 OPS: +61 434 124 740. Email: pfc@pearlflightcentre.com.au."
YPEA,PEARCE,WA,-31.667778,116.015,314004S,1160054E,150,2 W,MIL,+8,True,"AVGAS, F34",True,False,False,False,True,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,118.3,FIA 135.25; ACC 123.3/135.9; ACC/RSR 125.2/133.9; ACD 134.1; APP 130.2; APP 123.6/132.95; ATIS 136.4; DEP 118.7; SMC 127.25; SMCV 121.6; TWR 118.3; CENTRE 123.3,3,05/23 ; 18L/36R ; 18R/36L,"Air movements section available 2330-0830 UTC MON-THU, 2330-0600 FRI EXC PH.
All unscheduled movements require 24HRS PN stating operational and technical requirements.
AMS Phone 08 9571 7542 during working hours, 0417 183 823 after hours.
INBD ACFT RQ AMS assistance CTC “AIR MOVEMENTS PEARCE” on 361.6, 15MIN prior to ETA.
F34, NIL AVGAS held (AVBL with 14 days PN). Refuellers 08 9571 7002 or 0403 341 245.
ACFT crew or SQN maintenance will be required to refuel ACFT as only tanker driver provided.
No liquid oxygen AVBL."
YPED,EDINBURGH,SA,-34.7025,138.620833,344209S,1383715E,67,8 E,MIL,+9:30,True,"AVGAS, JET A1, F34",True,False,True,False,True,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,118.3,FIA 130.45; ACD 134.1; APP/DEP 128.6; ATIS 126.25; SMC 134.1; SMCV 127.25; TWR 118.3,1,18/36 Grooved,"ACFT RQ support submit eSTTR/eCSR via Sharepoint.
Inbound ACFT RQ air movements support advise TWR to receive PRKG instructions or specific
requirements. AH CTC Duty Air Movements Member 0407 390 844.
Phone tanker section 08 7374 7294 BTN 2100-1130 UTC (1 HR earlier HDS) OT phone Duty
Refueller 0429 467 573. F34, E10, E13, O156, H515, H536, SKD5, S737, S738, S745, HPOX,
PRESAIR. AVGAS not AVBL.
AVTUR fuel deliveries AVBL FM hydrant and truck refuelling vehicles.
Hydrant refuelling to ADF units outside of standard OPR HR may be subject to direct cost recovery
of service component (excluding fuel) FM requesting unit.
General
Customs/Health/Immigration AVBL H24 on 3HR PN."
YPEF,PENFIELD,VIC,-37.513333,144.698333,373048S,1444154E,1150,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,121.6,FIA 135.7,2,15/33 750M Grass; 18/36 1230M Grass,Nil fuel AVBL.
YPEN,PENNY,WA,-28.828333,118.83,284942S,1184948E,1563,0 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.8,1,18/36 Gravel,Parking allocation and ground handling services by prior arrangement with AD MGR.
YPET,PETRO STATION,NSW,-33.833333,142.651667,335000S,1423906E,443,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1; CTAF 126.7,1,17/35 Loam,
YPFT,COOMA - POLO FLAT,NSW,-36.229167,149.149444,361345S,1490858E,2701,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,118.1,FIA 120.75,2,12/30 Grass; 18/36 Grass,"Nil fuel AVBL.
36"
YPGV,GOVE,NT,-12.269167,136.818333,121609S,1364906E,205,3 E,CERT,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, Fuel card",True,True,False,False,False,False,True,False,,127.8,FIA 125.0,1,13/31,"Viva Energy Aviation: Aviation Fuel Services JET A1 2130-0730 UTC, 0488 707 803, AH by prior
arrangement, call-out fee applies. Fuel2Sky Carnet cards or credit cards (V and MC). H24 AVGAS
bowser."
YPHP,PORT CAMPBELL HELIPORT,VIC,-38.628889,143.040556,383744S,1430226E,250,11 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,127.1,FIA 125.8; CTAF 127.1,0,,"12 Apostles Helicopters: PN required 03 5598 8283. AVGAS AVBL with prior arrangement with
HLS OPR, V and MC."
YPID,PHILLIP ISLAND HELIPORT,VIC,-38.52,145.326667,383112S,1451936E,43,12 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.1,FIA 123.35; CTAF 119.1,0,,AVGAS and JET A1 AVBL with prior arrangement with HLS OPR.
YPIR,PORT PIRIE,SA,-33.238889,137.995,331420S,1375942E,39,8 E,CERT,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, App",False,True,False,False,False,True,False,False,,126.9,FIA 123.9; CTAF 126.9,3,"03/21 Natural; 08/26 Sealed, Gravel; 17/35 Gravel","Flying Fuels AVGAS 100 and JET A1, H24 credit card swipe
bowsers. Compac Pay APP PH: 0412 602 447 H24.
PH: 0407 602 077."
YPJT,PERTH/JANDAKOT,WA,-32.0975,115.881111,320551S,1155252E,99,2 W,CERT,+8,True,"AVGAS, JET A1, FSII, JETPLUS",True,False,True,False,False,True,True,False,handling_section,"Credit card, Fuel card",False,True,False,False,False,False,True,True,"D, G",118.1,FIA 135.25; ATIS 128.65; SMC 124.3; TWR 118.1/119.4,3,06L/24R ; 06R/24L ; 12/30,"AIR BP: 2300-1100 UTC DLY. Call-out fees apply Christmas Day and AH. H24 AVGAS card bowser
(BP Card). Phone 08 9414 1515 (diverts to mobile if not answered).
AH MOB 0455 543 186. VHF 129.9 CS “AIRBP “. AVGAS, JET A1, JET A1+FSII and Phillips Oils.
AirBP Sterling and credit cards (V and MC).
VIVA Energy: Bel-Air Refuelling Services 2300-1000 UTC DLY, AH by prior arrangement.
Phone 08 9310 9999. Mobile 0409 142 039, VHF 121.8, CS “Viva Energy”. AVGAS, JET A1,
JET Plus, Aviation Oils. VIVA Energy Fuel2Sky and credit cards (V and MC).
General
AD OPR does not provide ACFT marshalling services. All requests for ACFT marshalling should be
directed to a Fixed Base Operator."
